358	1	839	204	1846	265	491	719	1805	853	118	1457	1559	1814	1858	1929	239	291	1184	1870	1262	1066	1298	1218	1574	1106	1180	1141	1255	828	1561	1977	1776	2203	1242	1638	1453	341	955	805	1671	891	1937	1951
359	1	841	204	1848	265	494	719	1808	853	120	1457	1561	1814	1864	1929	240	291	1186	1870	1262	1064	1296	1218	1576	1106	1180	1140	1253	828	1560	1977	1775	2203	1242	1636	1453	340	954	805	1671	892	1935	1951
359	2	841	205	1848	266	494	720	1808	854	120	1458	1561	1815	1864	1928	240	292	1186	1871	1260	1062	1294	1216	1578	1106	1181	1137	1251	828	1559	1976	1774	2203	1240	1636	1453	339	953	805	1670	892	1934	1951
361	2	843	205	1851	266	496	720	1811	854	121	1458	1563	1815	1869	1928	241	292	1187	1871	1260	1058	1290	1212	1580	1106	1183	1135	1249	828	1559	1973	1773	2203	1240	1634	1453	337	951	805	1669	892	1934	1952
361	3	843	206	1851	267	496	721	1811	855	121	1459	1563	1816	1869	1929	241	293	1187	1872	1260	1056	1286	1206	1584	1106	1183	1132	1247	828	1557	1972	1772	2203	1238	1634	1453	336	950	805	1667	892	1933	1952
362	3	844	206	1854	267	497	721	1814	855	122	1459	1564	1816	1871	1929	242	293	1188	1872	1258	1054	1282	1200	1592	1102	1184	1131	1243	827	1555	1969	1771	2203	1236	1634	1453	335	950	807	1666	892	1931	1952
362	4	844	207	1854	268	497	722	1814	856	122	1460	1564	1817	1871	1930	242	296	1188	1874	1258	1052	1280	1196	1600	1100	1184	1128	1239	824	1555	1968	1770	2203	1234	1634	1453	333	949	807	1666	891	1930	1952
364	4	846	207	1856	268	499	722	1816	856	123	1460	1565	1817	1872	1930	243	296	1189	1874	1258	1050	1278	1192	1606	1096	1184	1127	1239	823	1553	1965	1769	2203	1232	1634	1453	332	947	807	1666	890	1929	1952
364	5	846	208	1856	269	499	723	1816	857	123	1461	1565	1818	1872	1931	243	299	1189	1876	1258	1048	1276	1192	1614	1092	1185	1127	1237	821	1552	1964	1768	2203	1230	1634	1453	331	946	807	1666	888	1929	1951
366	5	848	208	1857	269	501	723	1819	857	125	1461	1566	1818	1873	1931	244	299	1191	1876	1258	1046	1276	1190	1618	1088	1185	1125	1236	821	1551	1963	1767	2203	1228	1634	1453	329	946	808	1667	887	1929	1949
366	6	848	209	1857	270	501	724	1819	858	125	1462	1566	1821	1873	1932	244	300	1191	1877	1258	1044	1276	1186	1624	1086	1187	1125	1236	820	1549	1961	1767	2202	1226	1634	1453	328	945	808	1669	887	1927	1949
369	6	850	209	1858	270	504	724	1821	858	126	1462	1567	1821	1874	1932	245	300	1200	1877	1258	1042	1276	1184	1624	1084	1187	1124	1236	819	1549	1960	1767	2201	1224	1634	1453	327	943	808	1670	887	1927	1948
369	7	850	210	1858	278	504	725	1821	859	126	1465	1567	1825	1874	1936	245	301	1200	1878	1258	1040	1276	1182	1626	1082	1187	1123	1236	816	1548	1959	1767	2200	1224	1636	1453	325	942	808	1670	886	1926	1948
374	7	852	210	1859	278	506	725	1823	859	125	1465	1566	1825	1875	1936	246	301	1205	1878	1258	1038	1276	1180	1626	1080	1188	1123	1236	815	1547	1957	1768	2200	1222	1636	1453	324	942	807	1671	886	1926	1947
374	8	852	211	1859	280	506	726	1823	860	125	1466	1566	1831	1875	1939	246	302	1205	1879	1260	1038	1276	1178	1628	1078	1188	1121	1236	813	1545	1956	1768	2199	1222	1638	1453	323	942	805	1671	884	1926	1945
375	8	854	211	1860	280	507	726	1825	860	124	1466	1565	1831	1876	1939	247	302	1207	1879	1260	1034	1276	1176	1630	1078	1188	1120	1236	812	1544	1955	1768	2198	1220	1638	1453	321	942	804	1673	884	1926	1944
375	9	854	212	1860	281	507	727	1825	861	124	1468	1565	1833	1876	1940	247	303	1207	1880	1262	1032	1278	1172	1630	1076	1187	1120	1236	811	1543	1952	1768	2197	1220	1640	1452	321	942	803	1674	884	1926	1943
376	9	856	212	1861	281	509	727	1826	861	123	1468	1564	1833	1877	1940	260	303	1209	1880	1264	1028	1278	1170	1632	1076	1185	1120	1236	808	1543	1949	1769	2197	1218	1640	1452	320	942	801	1675	884	1926	1941
376	11	856	213	1861	282	509	728	1826	862	123	1471	1564	1835	1877	1941	260	304	1209	1881	1266	1026	1280	1168	1632	1074	1184	1119	1237	808	1543	1948	1769	2196	1218	1642	1450	320	943	801	1677	884	1926	1940
375	11	858	213	1862	282	510	728	1828	862	124	1471	1563	1835	1879	1941	261	304	1211	1881	1268	1022	1280	1166	1632	1072	1184	1117	1237	805	1541	1945	1769	2195	1216	1642	1449	320	943	800	1678	884	1925	1940
375	12	858	214	1862	283	510	729	1828	863	124	1472	1563	1836	1879	1942	261	305	1211	1882	1268	1018	1282	1164	1634	1070	1183	1117	1237	804	1541	1943	1770	2195	1216	1644	1449	319	943	799	1679	884	1923	1940
374	12	861	214	1863	283	511	729	1829	863	125	1472	1562	1836	1881	1942	263	305	1215	1882	1270	1018	1282	1162	1634	1068	1181	1117	1239	804	1541	1941	1770	2194	1214	1644	1448	319	943	797	1681	884	1922	1940
374	13	861	215	1863	284	511	730	1829	865	125	1473	1562	1837	1881	1943	263	306	1215	1883	1270	1016	1284	1162	1636	1068	1180	1117	1239	803	1540	1940	1769	2194	1212	1644	1446	319	942	797	1682	884	1921	1940
372	13	863	215	1864	284	512	730	1830	865	126	1473	1561	1837	1882	1943	266	306	1219	1883	1272	1016	1284	1160	1636	1066	1180	1116	1239	801	1540	1939	1768	2194	1212	1646	1445	319	941	797	1683	884	1919	1940
372	14	863	216	1864	285	512	731	1830	866	126	1474	1561	1838	1882	1944	266	305	1219	1884	1272	1014	1284	1158	1638	1064	1179	1116	1239	800	1540	1937	1767	2194	1212	1648	1444	319	939	797	1685	884	1918	1940
370	14	866	216	1865	285	513	731	1831	866	128	1474	1560	1838	1884	1944	268	305	1221	1884	1274	1014	1286	1158	1640	1064	1179	1115	1236	799	1540	1936	1766	2194	1212	1650	1442	319	939	796	1683	883	1917	1940
370	15	866	217	1865	286	513	732	1831	869	128	1475	1560	1839	1884	1945	268	304	1221	1885	1276	1014	1286	1156	1640	1060	1179	1113	1233	797	1540	1935	1766	2195	1212	1652	1441	319	938	796	1683	882	1915	1940
369	15	868	217	1866	286	514	732	1832	869	134	1475	1558	1839	1885	1945	274	304	1223	1885	1280	1014	1284	1156	1640	1058	1179	1112	1232	795	1540	1932	1765	2195	1212	1654	1441	317	937	796	1683	880	1914	1940
369	16	868	218	1866	288	514	733	1832	879	134	1474	1558	1840	1885	1946	274	305	1223	1886	1282	1014	1284	1154	1642	1058	1179	1111	1231	793	1541	1931	1765	2196	1212	1656	1440	316	935	796	1682	880	1913	1940
368	16	872	218	1867	288	516	733	1831	879	137	1474	1556	1840	1887	1946	275	305	1224	1886	1284	1014	1284	1152	1644	1056	1180	1109	1231	792	1541	1929	1765	2197	1212	1658	1440	315	934	796	1682	879	1911	1940
368	17	872	217	1867	295	516	734	1831	887	137	1473	1556	1841	1887	1947	275	306	1224	1887	1286	1014	1282	1152	1646	1052	1181	1108	1231	791	1543	1929	1764	2197	1212	1660	1440	313	933	796	1682	878	1911	1939
367	17	874	217	1866	295	519	734	1830	887	139	1473	1554	1841	1891	1947	276	306	1226	1887	1288	1014	1282	1150	1648	1052	1181	1107	1231	789	1543	1928	1763	2197	1210	1660	1438	313	933	795	1682	876	1910	1939
367	21	874	216	1866	297	519	735	1830	889	139	1472	1554	1842	1891	1948	276	308	1226	1888	1290	1014	1280	1150	1648	1050	1181	1105	1232	787	1543	1927	1763	2198	1208	1660	1438	312	931	795	1682	875	1909	1939
368	21	878	216	1865	297	521	735	1829	889	140	1472	1552	1842	1900	1948	275	308	1227	1888	1292	1014	1278	1150	1650	1050	1181	1104	1232	785	1541	1925	1763	2199	1206	1660	1437	312	931	793	1682	874	1909	1937
368	22	878	217	1865	300	521	736	1829	892	140	1471	1552	1843	1900	1949	275	310	1227	1889	1294	1010	1276	1150	1650	1048	1181	1103	1233	784	1541	1923	1762	2199	1206	1658	1436	312	930	793	1683	874	1909	1936
369	22	879	217	1867	300	523	736	1828	892	142	1471	1548	1843	1912	1949	274	310	1228	1889	1298	1006	1274	1150	1652	1048	1181	1101	1233	783	1540	1921	1761	2199	1204	1658	1434	312	929	793	1685	874	1909	1935
369	24	879	219	1867	301	523	737	1828	894	142	1470	1548	1844	1912	1948	274	312	1228	1890	1302	1002	1274	1148	1654	1048	1181	1100	1235	781	1537	1920	1761	2200	1204	1656	1433	312	929	792	1686	874	1907	1935
370	24	880	219	1869	301	525	737	1827	894	143	1470	1546	1844	1915	1948	273	312	1229	1890	1304	1000	1272	1148	1656	1048	1180	1100	1235	780	1536	1919	1760	2200	1204	1654	1433	311	927	792	1687	874	1906	1935
370	26	880	222	1869	300	525	738	1827	896	143	1468	1546	1845	1915	1947	273	313	1229	1892	1308	998	1270	1144	1658	1048	1179	1100	1235	779	1536	1916	1759	2200	1202	1654	1433	309	927	791	1689	874	1905	1935
371	26	881	222	1873	300	528	738	1826	896	144	1468	1545	1845	1917	1947	272	313	1230	1892	1310	992	1266	1144	1660	1048	1179	1099	1236	779	1535	1915	1758	2200	1200	1654	1433	308	927	789	1690	874	1903	1935
371	28	881	225	1873	299	528	739	1826	897	144	1464	1545	1846	1917	1946	272	315	1230	1894	1312	990	1262	1140	1664	1050	1177	1099	1237	779	1533	1913	1757	2200	1200	1652	1433	307	926	789	1691	874	1902	1935
372	28	882	225	1888	299	530	739	1825	897	145	1464	1544	1846	1918	1946	271	315	1229	1894	1316	988	1258	1138	1666	1050	1177	1097	1237	777	1532	1912	1756	2200	1200	1650	1432	307	925	789	1693	874	1901	1935
372	30	882	230	1888	292	530	740	1825	898	145	1462	1544	1847	1918	1944	271	317	1229	1895	1316	986	1256	1136	1666	1052	1176	1097	1239	777	1532	1911	1755	2200	1198	1650	1432	305	923	789	1694	874	1901	1933
373	30	883	230	1889	292	534	740	1824	898	147	1462	1543	1847	1919	1944	270	317	1228	1895	1318	984	1254	1136	1668	1054	1175	1097	1240	776	1531	1909	1754	2200	1196	1648	1432	304	922	789	1695	874	1899	1933
373	32	883	235	1889	291	534	741	1824	899	147	1461	1543	1850	1919	1943	270	320	1228	1896	1320	982	1254	1134	1670	1054	1175	1096	1241	776	1531	1908	1753	2200	1196	1646	1432	303	922	788	1697	874	1898	1933
374	32	884	235	1890	291	541	741	1823	899	149	1461	1542	1850	1920	1943	271	320	1227	1896	1322	980	1254	1132	1672	1056	1173	1095	1243	776	1529	1908	1753	2199	1194	1646	1432	301	921	788	1698	874	1898	1932
374	33	884	237	1890	290	541	740	1823	900	149	1460	1542	1856	1920	1942	271	319	1227	1897	1322	978	1252	1132	1672	1058	1173	1093	1243	775	1528	1907	1753	2198	1194	1644	1430	301	921	787	1699	874	1897	1932
375	33	885	237	1891	290	551	740	1822	900	151	1460	1541	1856	1921	1942	275	319	1225	1897	1324	976	1252	1130	1674	1058	1172	1093	1244	775	1528	1905	1753	2197	1192	1644	1430	300	918	787	1699	872	1897	1931
375	34	885	239	1891	289	551	741	1822	901	151	1459	1541	1860	1921	1941	275	318	1225	1898	1326	976	1252	1128	1674	1060	1171	1092	1244	773	1527	1904	1753	2196	1192	1642	1429	300	918	785	1702	871	1897	1929
376	34	886	239	1892	289	553	741	1821	901	158	1459	1540	1860	1922	1941	282	318	1224	1898	1326	974	1252	1126	1674	1062	1169	1091	1244	772	1525	1904	1753	2195	1190	1642	1428	300	917	784	1703	871	1895	1929
376	35	886	240	1892	288	553	742	1821	902	158	1460	1540	1862	1922	1939	282	319	1224	1899	1330	972	1252	1124	1676	1062	1169	1089	1245	772	1524	1903	1753	2194	1190	1640	1426	300	915	783	1703	870	1895	1928
378	35	887	240	1893	288	554	742	1820	902	159	1460	1539	1862	1923	1939	284	319	1223	1899	1330	968	1252	1122	1676	1064	1168	1089	1245	771	1523	1901	1753	2193	1188	1640	1425	300	914	781	1705	870	1895	1927
378	36	887	242	1893	287	554	743	1820	903	159	1463	1539	1865	1923	1938	284	320	1223	1900	1332	966	1252	1120	1680	1066	1167	1089	1245	769	1521	1900	1753	2192	1188	1638	1424	300	913	779	1705	868	1895	1925
383	36	888	242	1896	287	556	743	1819	903	157	1463	1538	1865	1924	1938	285	320	1222	1900	1334	966	1252	1118	1680	1068	1167	1088	1245	768	1521	1897	1753	2191	1186	1638	1422	300	911	779	1706	868	1895	1924
383	37	888	243	1896	286	556	745	1819	904	157	1464	1538	1868	1924	1937	285	321	1222	1901	1334	964	1254	1118	1682	1068	1165	1088	1245	767	1520	1896	1753	2190	1186	1636	1421	300	910	779	1706	867	1894	1924
386	37	889	243	1903	286	557	745	1816	904	156	1464	1537	1868	1925	1937	286	321	1221	1901	1336	964	1254	1116	1682	1070	1164	1088	1245	765	1519	1893	1753	2189	1186	1634	1420	300	909	779	1707	867	1893	1924
386	38	889	245	1903	285	557	746	1816	905	156	1465	1537	1881	1925	1936	286	322	1221	1902	1338	964	1254	1114	1684	1070	1163	1088	1245	763	1519	1892	1753	2188	1184	1634	1418	300	907	777	1707	866	1891	1924
389	38	890	245	1915	285	558	746	1805	905	153	1465	1538	1881	1926	1936	287	322	1220	1902	1338	962	1256	1112	1686	1070	1161	1088	1245	760	1519	1891	1753	2187	1182	1634	1417	300	907	776	1707	864	1890	1924
389	39	890	246	1915	286	558	747	1805	906	153	1466	1538	1882	1926	1935	287	323	1220	1903	1340	960	1256	1110	1690	1068	1161	1087	1245	759	1517	1889	1752	2187	1182	1632	1416	300	906	776	1707	863	1889	1924
391	39	891	246	1917	286	559	747	1801	906	152	1466	1542	1882	1928	1935	288	323	1219	1903	1342	960	1256	1108	1694	1066	1160	1087	1245	757	1517	1888	1752	2186	1180	1632	1416	299	905	776	1707	862	1887	1924
391	40	891	248	1917	287	559	748	1801	907	152	1467	1542	1881	1928	1934	288	324	1219	1904	1344	960	1260	1108	1698	1064	1159	1087	1245	756	1517	1887	1751	2186	1178	1632	1414	299	905	775	1707	860	1886	1924
392	40	892	248	1919	287	560	748	1798	907	151	1467	1544	1881	1934	1934	297	324	1218	1904	1346	960	1260	1106	1700	1064	1159	1085	1245	753	1517	1885	1750	2186	1176	1632	1414	297	903	775	1707	859	1885	1924
392	41	892	249	1919	288	560	750	1798	906	151	1468	1544	1880	1934	1935	297	325	1218	1905	1348	960	1260	1104	1700	1062	1157	1085	1247	751	1516	1885	1750	2185	1176	1634	1413	297	903	773	1707	858	1885	1925
394	41	893	249	1920	288	561	750	1795	906	150	1468	1546	1880	1936	1935	299	325	1217	1905	1350	958	1260	1102	1702	1062	1157	1084	1248	749	1516	1884	1749	2185	1174	1634	1413	296	902	773	1706	858	1883	1925
394	42	893	251	1920	289	561	757	1795	905	150	1469	1546	1879	1936	1936	299	326	1217	1906	1352	958	1262	1102	1702	1060	1156	1084	1249	747	1516	1883	1748	2185	1172	1634	1413	295	901	773	1705	858	1882	1925
395	42	894	251	1921	289	560	757	1793	905	151	1469	1555	1879	1937	1936	300	326	1216	1906	1354	958	1262	1100	1706	1060	1156	1081	1249	744	1516	1881	1747	2185	1170	1634	1413	293	901	772	1703	858	1881	1925
395	43	894	254	1921	290	560	761	1793	904	151	1471	1555	1880	1937	1937	300	327	1216	1907	1356	958	1262	1098	1706	1058	1155	1081	1251	744	1516	1880	1747	2184	1170	1632	1413	292	901	771	1702	858	1881	1927
396	43	895	254	1922	290	559	761	1789	904	152	1471	1558	1880	1939	1937	301	327	1214	1907	1356	956	1262	1096	1708	1058	1155	1080	1251	743	1516	1879	1746	2184	1168	1632	1412	292	899	771	1701	858	1879	1927
396	44	895	257	1922	291	559	764	1789	905	152	1472	1558	1881	1939	1938	301	329	1214	1908	1358	956	1264	1094	1708	1056	1155	1079	1251	741	1516	1877	1746	2185	1166	1632	1410	292	899	769	1699	858	1878	1927
402	44	896	257	1923	291	560	764	1787	905	153	1472	1560	1881	1940	1938	302	329	1212	1908	1362	954	1264	1092	1710	1056	1155	1077	1251	740	1516	1876	1745	2185	1166	1630	1409	292	899	768	1698	858	1877	1927
402	43	896	258	1923	293	560	763	1787	906	153	1473	1560	1882	1940	1939	302	331	1212	1909	1364	952	1264	1090	1710	1054	1155	1076	1249	739	1515	1876	1745	2186	1164	1630	1408	292	899	767	1697	858	1875	1927
403	43	897	258	1924	293	561	763	1785	906	154	1473	1562	1882	1942	1939	303	331	1211	1909	1366	948	1264	1088	1712	1052	1155	1075	1247	737	1515	1875	1744	2186	1164	1628	1406	292	898	767	1695	858	1874	1927
403	42	897	259	1924	298	561	762	1785	907	154	1474	1562	1883	1942	1940	303	333	1211	1910	1366	946	1264	1084	1714	1050	1155	1073	1247	736	1513	1875	1744	2187	1162	1628	1405	292	898	765	1695	856	1873	1927
404	42	898	259	1923	298	562	762	1784	907	156	1474	1563	1883	1943	1940	304	333	1209	1910	1368	944	1264	1082	1714	1048	1156	1073	1245	736	1512	1873	1743	2187	1162	1626	1404	292	898	764	1695	855	1871	1927
404	41	898	260	1923	301	562	761	1784	908	156	1475	1563	1884	1943	1941	304	335	1209	1911	1370	940	1266	1082	1716	1048	1156	1072	1245	735	1511	1872	1743	2188	1160	1626	1402	291	898	763	1695	854	1870	1925
405	41	906	260	1922	301	564	761	1782	908	169	1475	1565	1884	1945	1941	305	335	1207	1911	1372	936	1266	1080	1716	1046	1157	1072	1244	735	1509	1872	1742	2188	1160	1624	1401	291	898	761	1694	854	1869	1925
405	40	906	261	1922	303	564	760	1782	909	169	1476	1565	1885	1945	1942	305	341	1207	1912	1372	934	1268	1078	1716	1044	1159	1072	1244	733	1509	1871	1742	2189	1158	1624	1401	289	898	760	1694	852	1869	1924
407	40	909	261	1921	303	565	760	1780	909	176	1476	1567	1885	1947	1942	304	341	1204	1912	1372	932	1268	1076	1716	1042	1160	1071	1243	733	1508	1871	1741	2189	1158	1622	1400	288	897	760	1694	851	1867	1924
407	39	909	262	1921	305	565	759	1780	910	176	1477	1567	1886	1947	1943	304	342	1204	1913	1372	928	1268	1074	1716	1040	1160	1069	1243	732	1507	1871	1741	2190	1158	1620	1400	287	897	759	1694	850	1867	1923
409	39	911	262	1920	305	568	759	1778	910	178	1477	1568	1886	1948	1943	303	342	1203	1913	1372	926	1268	1072	1716	1038	1160	1067	1243	731	1505	1871	1740	2190	1156	1620	1398	287	895	759	1694	848	1866	1923
409	38	911	263	1920	306	568	758	1778	911	178	1478	1568	1887	1948	1944	303	343	1203	1914	1372	924	1270	1070	1716	1036	1159	1064	1241	731	1504	1871	1740	2191	1156	1618	1398	285	894	759	1694	847	1866	1921
411	38	912	263	1919	306	575	758	1776	911	179	1478	1570	1887	1950	1944	302	343	1202	1914	1372	922	1270	1068	1716	1034	1159	1061	1241	729	1503	1871	1739	2191	1154	1618	1397	285	894	757	1694	846	1865	1921
411	37	912	264	1919	307	575	759	1776	912	179	1480	1570	1888	1950	1945	302	345	1202	1915	1372	920	1272	1068	1716	1032	1159	1060	1241	728	1501	1871	1739	2192	1154	1616	1397	284	893	757	1694	844	1865	1920
416	37	914	264	1917	307	578	759	1771	912	180	1480	1571	1888	1951	1945	303	345	1201	1915	1372	918	1272	1066	1714	1030	1159	1059	1240	728	1500	1871	1738	2192	1152	1616	1397	283	891	757	1694	843	1865	1919
416	38	914	265	1917	308	578	760	1771	911	180	1483	1571	1889	1951	1946	303	346	1201	1916	1372	916	1272	1064	1712	1028	1157	1059	1240	727	1499	1871	1738	2193	1150	1616	1397	281	890	757	1693	843	1863	1919
417	38	915	265	1915	308	580	760	1765	911	181	1483	1573	1889	1952	1946	306	346	1200	1916	1370	916	1272	1062	1710	1028	1156	1059	1240	725	1497	1871	1737	2193	1150	1614	1397	280	890	756	1691	843	1862	1919
417	39	915	266	1915	309	580	761	1765	912	181	1488	1573	1891	1952	1947	306	347	1200	1917	1370	914	1272	1060	1708	1026	1155	1059	1240	724	1493	1871	1736	2193	1148	1614	1397	279	889	756	1690	843	1862	1920
418	39	916	266	1913	309	581	761	1764	912	182	1488	1574	1891	1954	1947	310	347	1199	1917	1368	914	1272	1058	1708	1024	1153	1059	1240	723	1492	1871	1736	2194	1148	1612	1397	277	889	757	1690	842	1861	1920
418	41	916	267	1913	310	581	762	1764	913	182	1492	1574	1896	1954	1948	310	348	1199	1918	1368	912	1272	1056	1706	1024	1153	1057	1240	721	1489	1869	1735	2194	1146	1612	1397	276	887	757	1689	842	1859	1920
419	41	919	267	1910	310	582	762	1763	913	183	1492	1573	1896	1955	1948	312	348	1198	1918	1368	910	1272	1054	1708	1024	1152	1057	1240	720	1488	1868	1734	2194	1146	1610	1397	275	887	759	1689	840	1858	1920
419	42	919	268	1910	311	582	763	1763	915	183	1497	1573	1903	1955	1949	312	349	1198	1920	1366	910	1272	1052	1710	1022	1152	1059	1240	719	1487	1867	1734	2195	1144	1610	1398	275	886	759	1687	840	1857	1920
420	42	921	268	1909	311	583	763	1762	915	184	1497	1575	1903	1958	1949	314	349	1197	1920	1364	910	1272	1050	1712	1022	1151	1059	1240	717	1485	1867	1733	2195	1144	1608	1398	273	885	759	1686	840	1857	1919
420	49	921	267	1909	314	583	764	1762	922	184	1500	1575	1904	1958	1950	314	350	1197	1921	1360	908	1272	1048	1714	1022	1151	1060	1240	715	1484	1865	1732	2195	1142	1608	1398	272	883	759	1685	840	1855	1919
419	49	924	267	1910	314	584	764	1763	922	185	1500	1582	1904	1961	1950	315	350	1196	1921	1358	908	1272	1046	1714	1020	1149	1060	1240	713	1483	1865	1731	2195	1140	1608	1400	272	882	759	1685	839	1855	1917
419	50	924	266	1910	315	584	765	1763	923	185	1502	1582	1905	1961	1951	315	351	1196	1922	1358	906	1272	1044	1716	1020	1149	1061	1241	712	1481	1864	1730	2195	1140	1606	1400	271	882	757	1683	839	1854	1917
418	50	926	266	1911	315	585	765	1767	923	186	1502	1587	1905	1971	1951	316	351	1195	1922	1358	904	1272	1042	1718	1020	1148	1061	1243	712	1481	1863	1730	2196	1140	1604	1401	271	882	756	1683	838	1854	1916
418	51	926	265	1911	316	585	766	1767	922	186	1504	1587	1906	1971	1950	316	352	1195	1923	1360	900	1272	1040	1720	1020	1148	1063	1244	712	1477	1861	1729	2196	1138	1604	1401	269	881	756	1682	838	1853	1916
417	51	933	265	1912	316	586	766	1769	922	187	1504	1589	1906	1982	1950	317	352	1193	1923	1362	898	1274	1040	1722	1020	1147	1063	1245	712	1476	1860	1728	2196	1138	1602	1402	269	881	755	1682	836	1853	1915
417	52	933	266	1912	317	586	768	1769	921	187	1505	1589	1907	1982	1951	317	354	1193	1924	1364	896	1274	1036	1724	1020	1147	1064	1247	712	1475	1857	1727	2196	1136	1602	1404	269	879	755	1681	836	1853	1913
416	52	935	266	1913	317	587	768	1770	921	188	1505	1591	1907	1987	1951	318	354	1192	1924	1366	894	1274	1034	1726	1020	1145	1064	1248	712	1473	1856	1726	2196	1136	1600	1405	269	879	753	1679	836	1853	1912
416	53	935	267	1913	318	587	769	1770	920	188	1506	1591	1908	1987	1950	318	355	1192	1925	1370	892	1276	1034	1726	1022	1144	1065	1249	712	1472	1855	1725	2196	1134	1600	1405	268	879	752	1679	835	1853	1911
414	53	936	267	1914	318	588	769	1772	920	189	1506	1592	1908	1990	1950	317	355	1191	1925	1370	890	1278	1032	1728	1022	1144	1067	1251	712	1471	1853	1724	2196	1132	1600	1406	268	879	751	1678	835	1853	1909
414	54	936	268	1914	319	588	772	1772	919	189	1507	1592	1909	1990	1949	317	357	1191	1927	1372	890	1278	1028	1726	1022	1144	1068	1252	712	1469	1853	1723	2196	1130	1600	1406	267	879	749	1678	834	1853	1908
406	54	937	268	1915	319	589	772	1774	919	191	1507	1593	1909	1992	1949	316	357	1190	1927	1372	888	1280	1028	1726	1020	1141	1068	1253	712	1469	1852	1722	2196	1128	1600	1408	267	878	749	1677	834	1853	1907
406	53	937	270	1915	320	589	774	1774	920	191	1508	1593	1911	1992	1948	316	358	1190	1931	1374	886	1280	1026	1724	1020	1141	1069	1253	711	1469	1851	1722	2195	1124	1600	1409	267	877	749	1677	832	1854	1907
404	53	938	270	1916	320	588	774	1776	920	193	1508	1594	1911	1994	1948	315	358	1189	1931	1374	884	1282	1024	1724	1018	1140	1069	1255	711	1469	1849	1722	2194	1122	1598	1409	265	875	749	1675	832	1854	1905
404	52	938	272	1916	321	588	778	1776	921	193	1509	1594	1912	1994	1947	315	359	1189	1933	1374	882	1284	1022	1724	1016	1140	1071	1255	709	1469	1848	1722	2193	1120	1598	1409	264	874	749	1674	832	1855	1905
402	52	939	272	1917	321	589	778	1777	921	195	1509	1595	1912	1995	1947	314	359	1188	1933	1374	880	1286	1020	1722	1016	1139	1071	1256	709	1469	1847	1722	2192	1118	1598	1410	264	873	749	1673	832	1855	1904
402	51	939	277	1917	322	589	779	1777	922	195	1510	1595	1915	1995	1946	314	360	1188	1934	1374	878	1288	1020	1722	1014	1137	1071	1256	707	1468	1847	1722	2191	1116	1598	1410	263	871	749	1671	832	1855	1903
396	51	940	277	1920	322	597	779	1778	922	196	1510	1596	1915	1997	1946	313	360	1184	1934	1374	876	1290	1020	1720	1012	1136	1071	1257	707	1464	1847	1721	2191	1116	1596	1410	261	870	749	1670	832	1855	1901
396	52	940	283	1920	320	597	778	1778	923	196	1511	1596	1929	1997	1945	313	364	1184	1935	1374	874	1290	1018	1720	1010	1135	1071	1257	705	1460	1845	1721	2190	1114	1596	1410	260	869	749	1667	832	1857	1901
393	52	941	283	1921	320	598	778	1779	923	197	1511	1595	1929	1998	1945	314	364	1176	1935	1374	868	1292	1018	1720	1008	1133	1071	1256	705	1457	1844	1721	2189	1114	1594	1412	260	869	751	1666	832	1857	1900
393	53	941	294	1921	319	598	777	1779	924	197	1517	1595	1938	1998	1944	314	365	1176	1936	1374	866	1294	1018	1720	1006	1132	1071	1255	704	1453	1843	1721	2188	1112	1594	1412	259	867	751	1665	832	1857	1899
391	53	940	294	1922	319	599	777	1780	924	196	1517	1594	1938	1999	1944	317	365	1173	1936	1374	864	1294	1016	1720	1004	1131	1071	1253	701	1451	1841	1721	2187	1112	1592	1412	257	867	752	1663	832	1857	1897
391	54	940	296	1922	317	599	776	1780	925	196	1519	1594	1942	1999	1943	317	366	1173	1937	1374	862	1296	1016	1718	1004	1131	1069	1252	700	1448	1841	1720	2187	1110	1592	1412	256	866	752	1662	832	1857	1896
390	54	939	296	1923	317	600	776	1781	925	195	1519	1593	1942	2000	1943	319	366	1172	1937	1372	860	1298	1016	1718	1002	1129	1069	1251	699	1447	1841	1720	2186	1110	1590	1412	255	866	753	1662	831	1858	1896
390	60	939	297	1923	315	600	775	1781	926	195	1521	1593	1943	2000	1942	319	367	1172	1938	1372	858	1300	1014	1718	1000	1129	1068	1251	697	1447	1840	1720	2185	1108	1590	1412	253	865	753	1661	831	1858	1895
391	60	938	297	1924	315	601	775	1783	926	194	1521	1592	1943	2001	1942	321	367	1171	1938	1370	858	1304	1012	1720	1000	1129	1067	1251	696	1444	1839	1719	2185	1108	1588	1410	253	863	755	1659	831	1858	1893
391	61	938	299	1924	313	601	774	1783	927	194	1522	1592	1944	2001	1941	321	368	1171	1939	1368	856	1304	1010	1722	1000	1129	1065	1251	695	1444	1837	1719	2184	1108	1586	1410	252	863	756	1659	830	1858	1892
394	61	937	299	1925	313	602	774	1784	927	193	1522	1591	1944	2005	1941	322	368	1170	1939	1368	854	1306	1010	1724	1000	1129	1064	1249	695	1443	1837	1718	2184	1108	1584	1409	252	863	757	1658	830	1858	1891
394	62	937	302	1925	312	602	773	1784	931	193	1523	1591	1945	2005	1942	322	370	1170	1941	1366	854	1310	1008	1726	1000	1129	1063	1249	693	1443	1836	1718	2183	1108	1582	1408	252	862	757	1657	830	1858	1889
